run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.converged,metrics.diff_loss,metrics.HY,metrics.Expected optimal HTcondX,metrics.diff_q,metrics.VI of T and T_,metrics.HTcondX,metrics.penalty,metrics.Expected optimal HT,metrics.Expected optimal CIB loss,metrics.Final CIB loss,metrics.HcYdoT,metrics.HT,metrics.CIB loss,metrics.Expected optimal HcYdoT,params.end_lr_factor,params.Expected optimal q,params.max iter,params.beta,params.Learned q,params.eps,params.uncertainty_y,params.lr,params.gamma,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.runName,tags.optimizer,tags.loss
d7760e66a52e48f5bc84c62625c8d8b8,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/d7760e66a52e48f5bc84c62625c8d8b8/artifacts,2024-09-16 16:15:57.906000+00:00,2024-09-16 16:16:14.486000+00:00,1.0,-2.384185648907078e-08,1.0,-0.0,9.89854470390128e-06,1.9304792564526336,0.9595285058021545,0.0,0.9709506034851074,0.38838040828704834,4.7683720083568915e-08,1.0000001192092896,0.9595284461975098,4.7683720083568915e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,1.5,"tensor([[0.6200, 0.6200, 0.6200, 0.6200, 0.6200],
        [0.3800, 0.3800, 0.3800, 0.3800, 0.3800]], grad_fn=<RoundBackward1>)",1e-05,0.5,0.1,0.6,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.6--ry=0.1,pGD,wCIB
4fe39eac8cff44858b2c6b3dba751fdb,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/4fe39eac8cff44858b2c6b3dba751fdb/artifacts,2024-09-16 16:15:34.564000+00:00,2024-09-16 16:15:55.110000+00:00,1.0,0.0,1.0,-0.0,9.851820323092397e-06,1.9693117205451065,0.9983611702919006,0.0,0.9709506034851074,0.38838040828704834,7.152557657263969e-08,1.0000001192092896,0.9983611702919006,7.152557657263969e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,1.5,"tensor([[0.5200, 0.5200, 0.5200, 0.5200, 0.5200],
        [0.4800, 0.4800, 0.4800, 0.4800, 0.4800]], grad_fn=<RoundBackward1>)",1e-05,0.5,0.1,0.6,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.6--ry=0.1,pGD,wCIB
a3b3378f523642d6a6928a427d30f896,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/a3b3378f523642d6a6928a427d30f896/artifacts,2024-09-16 16:15:29.844000+00:00,2024-09-16 16:15:31.681000+00:00,1.0,4.7683716530855236e-08,1.0,-0.0,7.731046025583055e-06,1.807921335809203,0.8369706869125366,0.0,0.9709506034851074,0.582570493221283,5.960464477539063e-08,1.000000238418579,0.8369706273078918,5.960464477539063e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.6666666269302368,"tensor([[0.2700, 0.2700, 0.2700, 0.2700, 0.2700],
        [0.7300, 0.7300, 0.7300, 0.7300, 0.7300]], grad_fn=<RoundBackward1>)",1e-05,0.5,1.0,0.4,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.4--ry=0.1,pGD,wCIB
7cfac9a5b5d946b1ac50b7be7ca10677,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/7cfac9a5b5d946b1ac50b7be7ca10677/artifacts,2024-09-16 16:15:25.160000+00:00,2024-09-16 16:15:27.021000+00:00,1.0,0.0,1.0,-0.0,9.451048754272051e-06,1.9694240884438283,0.998473584651947,0.0,0.9709506034851074,0.582570493221283,1.192092824453539e-08,1.0000001192092896,0.9984735250473022,1.192092824453539e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.6666666269302368,"tensor([[0.4800, 0.4800, 0.4800, 0.4800, 0.4800],
        [0.5200, 0.5200, 0.5200, 0.5200, 0.5200]], grad_fn=<RoundBackward1>)",1e-05,0.5,1.0,0.4,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.4--ry=0.1,pGD,wCIB
675c0f0b131a4635a56e8e7f62a19541,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/675c0f0b131a4635a56e8e7f62a19541/artifacts,2024-09-16 16:15:09.658000+00:00,2024-09-16 16:15:22.172000+00:00,1.0,-3.5762791839033525e-08,1.0,-0.0,9.658481758378912e-06,1.939026205609864,0.9680757522583008,0.0,0.9709506034851074,0.582570493221283,4.7683716530855236e-08,1.0000001192092896,0.9680757522583008,4.7683716530855236e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.6666666269302368,"tensor([[0.6000, 0.6000, 0.6000, 0.6000, 0.6000],
        [0.4000, 0.4000, 0.4000, 0.4000, 0.4000]], grad_fn=<RoundBackward1>)",1e-05,0.5,0.1,0.4,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.4--ry=0.1,pGD,wCIB
9f8ff90f785d4dd18e16c1179750acd5,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/9f8ff90f785d4dd18e16c1179750acd5/artifacts,2024-09-16 16:14:55.376000+00:00,2024-09-16 16:15:06.732000+00:00,1.0,1.192092824453539e-08,1.0,-0.0,9.651030268287286e-06,1.9039379222871875,0.9329872727394104,0.0,0.9709506034851074,0.582570493221283,1.192092824453539e-08,1.0000001192092896,0.9329872131347656,1.192092824453539e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.6666666269302368,"tensor([[0.3500, 0.3500, 0.3500, 0.3500, 0.3500],
        [0.6500, 0.6500, 0.6500, 0.6500, 0.6500]], grad_fn=<RoundBackward1>)",1e-05,0.5,0.1,0.4,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.4--ry=0.1,pGD,wCIB
30f584c5ecb04340b0ecc817ab954f5b,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/30f584c5ecb04340b0ecc817ab954f5b/artifacts,2024-09-16 16:14:51.063000+00:00,2024-09-16 16:14:52.569000+00:00,1.0,4.7683716530855236e-08,1.0,-0.0,5.478928414959228e-06,1.9548875287579865,0.9839369058609009,0.0,0.9709506034851074,0.7767605781555176,2.3841858265427618e-08,1.0000001192092896,0.9839369058609009,2.3841858265427618e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.25,"tensor([[0.5700, 0.5700, 0.5700, 0.5700, 0.5700],
        [0.4300, 0.4300, 0.4300, 0.4300, 0.4300]], grad_fn=<RoundBackward1>)",1e-05,0.5,1.0,0.2,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.2--ry=0.1,pGD,wCIB
f7ce6fd3ddc644e48bfcdb1b35040e13,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/f7ce6fd3ddc644e48bfcdb1b35040e13/artifacts,2024-09-16 16:14:45.921000+00:00,2024-09-16 16:14:47.663000+00:00,1.0,-2.3841858265427618e-08,1.0,-0.0,9.562738341628574e-06,1.8368854016890666,0.8659348487854004,0.0,0.9709506034851074,0.7767605781555176,-4.7683716530855236e-08,1.0,0.8659347891807556,-4.7683716530855236e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.25,"tensor([[0.2900, 0.2900, 0.2900, 0.2900, 0.2900],
        [0.7100, 0.7100, 0.7100, 0.7100, 0.7100]], grad_fn=<RoundBackward1>)",1e-05,0.5,1.0,0.2,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.2--ry=0.1,pGD,wCIB
82653eeb144e4a87bf10bf6518c9206b,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/82653eeb144e4a87bf10bf6518c9206b/artifacts,2024-09-16 16:14:32.194000+00:00,2024-09-16 16:14:42.517000+00:00,1.0,-7.152557479628285e-08,1.0,-0.0,9.825369488680735e-06,1.8981952817576366,0.9272446036338806,0.0,0.9709506034851074,0.7767605781555176,-2.3841858265427618e-08,1.0000001192092896,0.9272445440292358,-2.3841858265427618e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.25,"tensor([[0.3400, 0.3400, 0.3400, 0.3400, 0.3400],
        [0.6600, 0.6600, 0.6600, 0.6600, 0.6600]], grad_fn=<RoundBackward1>)",1e-05,0.5,0.1,0.2,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.2--ry=0.1,pGD,wCIB
5726d14465eb4cdfa089473119d99c52,692411143533995847,FINISHED,mlflow-artifacts:/692411143533995847/5726d14465eb4cdfa089473119d99c52/artifacts,2024-09-16 16:14:14.962000+00:00,2024-09-16 16:14:28.449000+00:00,1.0,0.0,1.0,-0.0,9.869969289866276e-06,1.970366094193921,0.9994155168533325,0.0,0.9709506034851074,0.7767605781555176,-4.7683716530855236e-08,1.000000238418579,0.999415397644043,-4.7683716530855236e-08,1.000000238418579,1.0,"tensor([[1., 0., 1., 0., 1.],
        [0., 1., 0., 1., 0.]])",1000,0.25,"tensor([[0.4900, 0.4900, 0.4900, 0.4900, 0.4900],
        [0.5100, 0.5100, 0.5100, 0.5100, 0.5100]], grad_fn=<RoundBackward1>)",1e-05,0.5,0.1,0.2,bcd439bf007a4bb828f60d2b945c610209449907,tests/optimize_cib.py,fsimoes,LOCAL,gamma=0.2--ry=0.1,pGD,wCIB
